Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice,TotalSF,TimeSinceRemodal
1133,70,8,90.0,9900,2,1,1,1,1,1,18,3,3,1,4,6,4,1880,1950,2,2,16,16,4,0.0,3,3,1,3,3,3,6,0,6,0,1008,3,3,2,1,0,2210,0,0,2,0,5,1,4,8,1,0,6,6,1930.0,3,1,4,3,3,0,48,0,0,0,0,0,5,2007,1,1,117500,3423,70
1134,60,6,80.0,9828,2,2,1,1,1,1,21,3,3,1,4,8,5,1995,1995,2,2,15,15,4,0.0,2,3,3,2,3,4,1,584,6,0,544,2,1,2,1,0,2020,0,0,2,1,3,1,2,8,1,1,3,2,1995.0,2,2,3,3,1,0,155,0,0,0,0,0,6,2009,1,1,239500,3614,25
1135,60,6,57.0,8773,2,2,3,1,1,1,9,3,3,1,4,6,5,1997,1997,2,2,15,15,4,0.0,3,3,3,2,3,2,6,0,6,0,916,2,2,2,1,0,1600,0,0,2,1,3,1,3,7,1,1,3,2,1997.0,1,2,3,3,1,100,38,0,0,0,0,0,8,2007,1,1,169000,2976,23
1136,30,8,60.0,6180,2,1,1,1,2,1,4,3,3,1,1,6,5,1926,1950,2,2,16,16,4,0.0,3,3,1,3,3,4,6,0,6,0,960,2,3,1,1,0,986,0,0,1,0,2,1,3,5,1,1,2,6,1926.0,3,1,3,3,1,0,128,0,0,0,0,0,5,2007,1,1,102000,2126,70
1137,50,6,80.0,9600,2,1,1,1,1,1,13,3,3,1,2,6,5,1950,1950,2,2,15,15,4,0.0,3,3,2,3,3,4,3,280,6,0,752,2,3,2,2,0,1252,0,0,1,0,3,1,3,6,1,0,6,2,1950.0,3,1,3,3,1,0,0,96,0,0,0,0,4,2008,1,2,119000,2572,70
1138,50,6,54.0,6342,2,1,1,1,1,1,20,2,3,1,2,5,8,1875,1996,2,2,15,15,4,0.0,3,2,2,3,3,4,6,0,6,0,780,2,2,1,1,0,1020,0,0,1,0,2,1,3,6,1,0,6,7,,4,0,6,6,3,0,0,176,0,0,0,0,5,2010,1,1,94000,1800,24
1139,20,6,0.0,9819,2,2,1,1,1,2,12,3,3,1,1,6,5,1977,1977,2,2,11,8,4,0.0,3,3,3,3,3,1,2,1567,6,0,0,2,3,2,1,0,1567,1,0,2,0,2,1,2,5,1,2,3,2,1977.0,2,2,3,3,1,264,32,0,0,0,0,0,5,2009,1,1,196000,3848,43
1140,30,6,98.0,8731,2,2,1,1,1,1,4,3,3,1,1,5,5,1920,1950,2,2,14,14,4,0.0,3,4,1,3,3,4,3,645,6,0,270,2,3,2,1,0,1167,0,0,1,0,3,1,3,6,5,1,2,6,1972.0,3,2,3,3,1,0,0,216,0,126,0,0,5,2007,1,1,144000,2577,70
1141,20,6,60.0,7350,2,1,1,1,2,1,13,3,3,1,1,5,7,1951,1951,2,2,7,7,4,0.0,3,3,2,3,3,3,2,852,6,0,100,2,3,2,1,0,952,1,0,1,0,2,1,3,4,1,0,6,6,1988.0,3,2,3,3,1,0,0,0,0,0,0,0,6,2008,5,2,139000,2744,69
1142,60,6,0.0,10304,2,2,1,1,3,1,17,6,3,1,4,5,7,1976,1976,2,2,11,11,2,44.0,3,2,2,3,3,4,2,381,6,0,399,2,1,2,1,0,1868,1,0,2,1,4,1,2,9,1,1,3,2,1976.0,3,2,3,3,1,448,96,0,0,0,0,0,10,2009,1,1,197500,3132,44
1143,60,6,77.0,9965,2,1,1,1,1,1,6,3,3,1,4,8,5,2006,2007,4,2,15,15,5,340.0,2,3,3,1,3,1,1,1150,6,0,316,2,1,2,1,0,2828,1,0,3,0,4,1,2,11,1,1,3,4,2006.0,2,3,3,3,1,125,144,0,0,0,0,0,4,2007,4,6,424870,5346,13
1144,20,6,0.0,9000,2,1,1,1,1,1,20,3,3,1,1,5,3,1959,1959,2,2,16,11,4,0.0,3,3,2,3,3,4,1,288,6,0,718,2,3,2,1,0,1006,0,0,1,0,3,1,3,5,1,0,6,7,,4,0,6,6,1,0,24,0,0,0,0,0,7,2008,1,1,80000,2012,61
1145,190,6,60.0,12180,2,1,1,1,1,1,8,3,3,2,2,4,4,1941,1950,2,2,9,9,4,0.0,3,4,1,2,3,4,3,348,6,0,324,4,4,1,2,0,924,1,0,1,0,2,1,4,5,1,0,6,6,1941.0,3,1,3,3,1,0,0,0,0,0,0,0,7,2010,1,1,80000,1876,70
1146,50,8,52.0,6240,2,1,1,1,1,1,4,3,3,1,2,5,6,1928,1950,2,2,9,9,4,0.0,3,3,1,3,3,4,6,0,6,0,1042,2,1,2,1,0,1576,0,0,1,0,3,1,3,8,1,1,2,6,1928.0,3,1,3,3,1,0,0,0,0,0,0,0,8,2006,1,5,149000,2843,70
1147,20,6,0.0,11200,2,1,1,1,1,1,21,3,3,1,1,6,5,1985,1985,2,2,16,16,2,85.0,2,3,2,2,3,4,1,1258,6,0,40,2,3,2,1,0,1298,1,0,2,0,3,1,2,5,1,1,3,2,1985.0,3,2,3,3,1,165,26,0,0,0,0,0,5,2006,1,1,180000,2999,35
1148,70,6,75.0,12000,2,1,2,1,1,1,7,3,3,1,4,7,7,1941,1950,2,2,9,9,4,0.0,3,3,2,3,3,4,5,275,6,0,429,2,1,2,1,0,1564,0,0,1,1,3,1,4,7,1,1,2,2,1941.0,3,1,3,3,1,0,0,0,0,0,0,0,7,2009,1,1,174500,2502,70
1149,50,8,0.0,5700,2,1,1,1,1,1,18,3,3,1,2,7,7,1926,1950,2,2,16,16,4,0.0,3,3,3,3,3,4,6,0,6,0,572,2,3,2,1,0,1111,0,0,1,0,2,1,3,5,1,1,2,6,1982.0,3,1,3,3,1,0,0,176,0,0,0,0,8,2008,1,1,116900,1971,70
1150,70,8,50.0,9000,2,1,1,1,1,1,18,1,3,1,4,7,9,1920,1988,4,2,15,15,4,0.0,3,2,3,3,3,4,2,624,6,0,26,2,1,2,1,0,1482,0,1,1,0,3,1,3,7,1,0,6,6,1930.0,3,2,3,3,1,0,0,0,0,0,0,0,7,2009,1,1,143000,2456,32
1151,20,6,57.0,8280,2,2,1,1,1,1,13,3,3,1,1,6,5,1950,1950,2,2,4,4,4,0.0,3,3,2,3,3,4,6,0,6,0,932,2,1,2,2,0,932,0,0,1,0,2,1,2,4,1,1,2,2,1950.0,3,1,3,3,1,0,0,214,0,0,0,0,11,2007,1,1,124000,2170,70
1152,20,6,134.0,17755,2,1,1,1,1,1,8,3,3,1,1,5,4,1959,1959,2,2,7,11,2,132.0,3,3,2,3,3,4,3,176,6,0,1290,2,3,2,1,0,1466,0,0,1,1,3,1,4,6,1,2,2,2,1959.0,1,2,3,3,1,0,140,0,0,100,0,0,11,2006,1,1,149900,3460,61
1153,20,6,90.0,14115,2,2,1,1,1,1,7,3,3,1,1,6,7,1956,2004,2,2,13,13,4,0.0,3,3,3,3,3,4,2,296,1,547,230,2,1,2,1,0,1811,0,0,1,0,2,1,1,6,1,1,2,2,1956.0,1,2,3,3,1,0,0,280,0,0,0,0,7,2006,1,2,230000,3354,16
1154,30,8,0.0,5890,2,1,1,1,2,1,10,3,3,1,1,6,8,1930,2007,2,2,16,16,4,0.0,2,2,1,3,3,2,2,538,6,0,278,2,1,2,1,0,816,0,0,1,0,2,1,3,5,1,0,6,6,2002.0,3,1,3,3,1,0,0,96,0,0,0,0,6,2008,1,1,120500,2064,13
1155,60,6,0.0,13700,2,2,1,1,1,1,13,3,3,1,4,7,6,1965,1988,2,2,15,15,5,288.0,3,3,2,3,3,1,2,454,6,0,410,2,3,2,1,0,1820,0,0,1,2,4,1,2,8,1,2,2,2,1965.0,3,2,3,3,1,60,84,0,0,273,0,0,5,2008,1,1,201800,3176,32
1156,20,6,90.0,10768,2,2,1,1,2,1,25,3,3,1,1,5,8,1976,2004,2,2,11,11,4,0.0,2,2,2,2,3,1,2,1157,6,0,280,2,3,2,1,0,1437,1,0,2,0,3,1,2,6,1,1,4,2,1976.0,2,2,3,3,1,0,21,0,0,180,0,0,7,2007,1,1,218000,3402,16
1157,80,6,85.0,9350,2,1,1,1,1,1,13,3,3,1,8,5,8,1965,1999,2,2,4,4,4,0.0,3,2,3,3,3,1,2,633,6,0,586,2,2,2,1,0,1265,0,1,2,0,3,1,2,6,1,1,2,2,1965.0,2,2,3,3,1,0,92,0,96,0,0,0,10,2008,1,1,179900,2986,21
1158,120,6,34.0,5001,2,2,1,1,1,1,16,3,3,6,1,7,5,2007,2008,2,2,15,15,5,166.0,2,3,3,2,3,4,1,904,6,0,410,2,1,2,1,0,1314,1,0,2,0,2,1,2,6,1,1,2,2,2008.0,2,2,3,3,1,172,62,0,0,0,0,0,7,2009,1,1,230000,3254,12
1159,20,6,92.0,11932,2,1,1,1,4,1,22,2,3,1,1,8,5,2007,2008,2,2,15,15,5,186.0,2,3,3,2,3,4,6,0,6,0,1580,2,1,2,1,0,1580,0,0,2,0,3,1,2,7,1,0,6,2,2008.0,2,3,3,3,1,0,24,0,0,0,0,0,6,2008,9,6,235128,3990,12
1160,60,6,76.0,9120,2,1,1,1,1,1,17,3,3,1,4,6,6,1974,1974,4,2,7,7,2,270.0,2,3,2,3,3,4,2,442,6,0,459,2,3,2,1,0,1876,0,0,2,1,4,1,2,8,1,1,3,2,1974.0,2,2,2,3,1,0,69,0,0,0,0,0,7,2008,1,1,185000,3317,46
1161,160,6,24.0,2280,2,1,1,1,1,1,15,3,3,6,4,6,5,1978,1978,2,2,11,3,4,0.0,3,3,2,2,3,4,2,311,6,0,544,2,4,2,1,0,1456,0,0,2,1,3,1,3,7,1,1,3,2,1978.0,3,2,3,3,1,26,0,0,0,0,0,0,7,2010,1,1,146000,2751,42
1162,20,6,0.0,14778,2,2,4,1,3,1,7,6,3,1,1,6,7,1954,2006,4,2,7,7,2,72.0,2,3,2,3,3,4,3,728,6,0,568,2,1,2,1,0,1640,1,0,1,0,3,1,2,7,1,1,2,6,1993.0,3,2,3,3,1,108,0,0,216,0,0,0,11,2008,1,1,224000,3860,14
1163,20,6,109.0,8724,2,1,1,1,1,1,20,3,3,1,1,5,5,1968,1968,2,2,15,15,4,0.0,3,3,2,2,3,4,3,492,6,0,402,2,2,2,1,0,894,0,0,1,0,3,1,3,5,1,1,5,2,1968.0,1,2,3,3,1,0,0,0,0,0,0,0,5,2007,1,1,129000,2238,52
1164,90,6,60.0,12900,2,1,1,1,1,1,20,2,3,3,7,4,4,1969,1969,2,2,11,11,4,0.0,3,3,2,2,3,2,1,1198,6,0,0,2,3,2,1,0,1258,2,0,0,2,0,2,3,6,1,0,6,5,1969.0,3,2,4,3,1,120,0,0,0,0,0,0,1,2008,1,4,108959,2856,51
1165,80,6,0.0,16157,2,2,1,1,4,1,25,2,3,1,8,5,7,1978,1978,2,2,11,11,4,0.0,3,3,3,2,3,1,2,680,5,391,289,2,1,2,1,0,1432,1,0,1,1,2,1,2,5,1,1,3,2,1978.0,3,2,3,3,1,168,180,0,0,0,0,0,6,2007,1,1,194000,3380,42
1166,20,6,79.0,9541,2,2,1,1,1,1,16,3,3,1,1,7,5,2009,2009,2,2,15,15,5,268.0,2,3,3,2,3,4,6,0,6,0,1502,2,1,2,1,0,1502,0,0,2,0,3,1,2,7,1,0,6,2,2009.0,2,2,3,3,1,0,114,0,0,0,0,0,9,2009,4,6,233170,3648,11
1167,20,6,64.0,10475,2,2,1,1,2,1,6,3,3,1,1,8,5,2008,2008,2,2,15,15,5,72.0,2,3,3,2,3,2,6,0,6,0,1694,2,1,2,1,0,1694,0,0,2,0,3,1,2,7,1,0,6,2,2008.0,2,3,3,3,1,160,33,0,0,0,0,0,2,2010,1,1,245350,4164,12
1168,60,6,58.0,10852,2,2,1,1,1,1,9,5,3,1,4,6,5,2000,2000,2,2,15,15,4,0.0,3,3,3,2,3,4,1,786,6,0,173,2,1,2,1,0,1671,1,0,2,1,3,1,3,7,1,1,3,2,2000.0,1,2,3,3,1,0,38,0,0,0,0,0,2,2006,1,1,173000,3102,20
1169,70,6,120.0,13728,2,1,1,1,2,1,8,3,3,1,4,6,7,1935,1986,4,2,14,14,4,0.0,3,3,2,3,3,4,5,626,6,0,501,2,1,2,1,0,2108,0,0,2,0,4,1,2,7,1,2,3,3,1935.0,3,2,3,3,1,0,0,0,0,90,0,0,7,2008,1,1,235000,3775,34
1170,60,6,118.0,35760,2,2,1,1,3,1,14,3,3,1,4,10,5,1995,1996,4,2,7,7,2,1378.0,2,2,3,1,3,1,1,1387,6,0,543,2,1,2,1,0,3627,1,0,3,1,4,1,2,10,1,1,3,2,1995.0,1,3,3,3,1,361,76,0,0,0,0,0,7,2006,1,1,625000,6364,24
1171,80,6,76.0,9880,2,1,1,1,1,1,12,3,3,1,8,6,6,1977,1977,2,2,11,11,4,0.0,3,3,2,3,3,2,2,522,6,0,574,2,3,2,1,0,1118,1,0,1,0,3,1,3,6,1,1,5,2,1977.0,1,1,3,3,1,203,0,0,0,0,576,0,7,2008,1,1,171000,2572,43
1172,20,6,76.0,9120,2,1,1,1,1,1,13,3,3,1,1,6,6,1958,1958,4,2,9,9,4,0.0,3,3,2,3,3,4,2,662,6,0,599,2,1,2,1,0,1261,1,0,1,0,3,1,3,6,1,1,3,2,1958.0,2,2,3,3,1,0,0,0,0,288,0,1400,11,2008,1,1,163000,2955,62
1173,160,3,35.0,4017,2,2,1,1,1,1,22,3,3,4,4,7,5,2006,2007,2,2,9,9,4,0.0,2,3,3,2,3,4,6,0,6,0,625,2,1,2,1,0,1250,0,0,2,1,2,1,2,5,1,0,6,6,2006.0,1,2,3,3,1,0,54,0,0,0,0,0,3,2008,1,1,171900,2500,13
1174,50,6,138.0,18030,2,2,2,1,1,1,5,3,3,1,2,5,6,1946,1994,2,2,9,9,4,0.0,3,3,2,3,3,4,5,152,3,469,977,2,3,2,1,479,3086,0,0,3,0,3,1,1,12,5,1,2,7,,4,0,6,6,1,122,0,0,0,0,0,0,3,2007,1,1,200500,4205,26
1175,70,6,80.0,16560,2,2,1,1,1,1,7,3,3,1,4,6,8,1932,1950,2,2,16,16,4,0.0,3,3,1,2,3,4,5,503,6,0,449,2,3,2,1,0,2345,0,0,2,1,4,1,3,9,1,1,2,6,1932.0,3,2,3,3,1,0,0,0,0,0,0,0,7,2006,1,1,239000,3657,70
1176,50,6,85.0,10678,2,1,1,1,1,1,14,3,3,1,2,8,5,1992,2000,4,2,7,7,2,337.0,2,3,3,2,3,4,1,700,6,0,983,2,1,2,1,0,2872,0,0,2,1,4,1,2,9,1,1,3,2,1992.0,1,2,3,3,1,0,33,0,0,0,0,0,4,2007,1,1,285000,5096,20
1177,20,6,37.0,6951,2,2,1,1,3,1,12,3,3,1,1,5,5,1984,1985,2,2,7,11,4,0.0,3,3,2,3,3,4,2,658,6,0,218,2,3,2,1,0,923,1,0,1,0,3,1,3,5,1,0,6,2,1984.0,3,1,3,3,1,362,0,0,0,0,0,0,10,2008,1,1,119500,2063,35
1178,50,8,0.0,3950,2,1,2,1,1,1,18,1,3,1,2,6,8,1926,2004,2,2,9,9,4,0.0,3,3,2,3,3,4,5,468,6,0,350,2,3,2,1,0,1224,0,0,1,0,3,1,3,5,1,0,6,6,1926.0,3,1,3,3,3,0,0,116,0,0,0,0,12,2009,1,1,115000,2252,16
1179,50,6,54.0,7681,2,2,1,1,4,1,7,3,3,1,2,5,6,1921,1950,2,2,16,16,4,0.0,3,3,1,3,3,4,6,0,6,0,731,2,1,2,1,0,1343,0,0,1,1,3,1,3,7,1,1,2,6,1921.0,3,1,4,3,1,192,0,102,0,0,0,0,7,2009,1,1,154900,2260,70
1180,20,6,77.0,8335,2,1,1,1,2,1,8,3,3,1,1,5,5,1954,1954,2,2,16,16,4,0.0,3,3,4,6,6,5,7,0,7,0,0,2,2,2,1,0,1124,0,0,1,0,3,1,3,5,3,1,2,7,,4,0,6,6,3,0,36,190,0,0,0,0,4,2006,1,1,93000,1124,66
1181,60,6,0.0,11170,2,3,1,1,2,1,24,3,3,1,4,7,5,1990,1991,2,2,9,9,4,0.0,3,3,6,2,3,4,4,1216,6,0,0,2,1,2,1,0,2514,0,0,2,1,4,1,3,8,1,0,6,2,1990.0,1,2,3,3,1,0,0,0,0,0,0,0,4,2006,1,1,250000,4423,29
1182,120,8,64.0,5587,2,2,3,1,1,2,7,3,3,4,1,8,5,2008,2008,4,2,6,6,5,186.0,1,3,3,1,3,1,1,1480,6,0,120,2,1,2,1,0,1652,1,1,2,0,2,1,2,5,1,1,2,2,2008.0,1,2,3,3,1,162,53,0,153,0,0,0,11,2008,4,6,392500,3734,12
1183,60,6,160.0,15623,2,2,1,1,2,1,14,3,3,1,4,10,5,1996,1996,4,2,16,8,4,0.0,2,3,3,1,3,2,1,2096,6,0,300,2,1,2,1,0,4476,1,0,3,1,4,1,1,10,1,2,3,2,1996.0,1,3,3,3,1,171,78,0,0,0,555,0,7,2007,1,2,745000,7685,24
1184,30,6,60.0,10800,2,1,1,1,1,1,18,3,3,1,1,5,6,1920,1950,4,2,14,14,4,0.0,3,3,1,3,3,4,5,821,6,0,299,2,1,2,1,0,1130,1,0,1,0,2,1,3,5,1,1,2,6,1970.0,3,2,3,3,1,229,0,0,0,0,0,0,6,2006,1,1,120000,2970,70
1185,20,6,50.0,35133,1,1,1,1,1,2,24,3,3,1,1,5,4,1963,1963,4,2,9,9,2,226.0,3,3,2,3,3,1,5,1159,6,0,413,2,2,2,1,0,1572,1,0,1,1,3,1,3,5,1,2,3,1,1963.0,2,3,3,3,1,0,263,0,0,263,0,0,5,2007,1,1,186700,4139,57
1186,50,6,60.0,9738,2,1,1,1,1,1,8,3,3,1,2,5,7,1924,1950,2,2,1,1,4,0.0,3,2,1,3,3,4,3,392,6,0,392,2,2,2,1,0,1221,1,0,1,0,4,1,3,7,1,0,6,2,1965.0,3,1,3,3,1,0,0,236,0,0,0,0,3,2006,1,1,104900,2397,70
1187,190,6,107.0,10615,2,2,2,1,2,2,18,1,1,2,4,3,5,1900,1970,2,2,7,7,4,0.0,3,3,2,4,3,3,3,440,6,0,538,2,3,2,1,0,1699,1,0,2,0,3,2,3,7,1,0,6,5,1920.0,3,2,4,4,1,0,74,0,0,0,0,0,8,2009,1,2,95000,3097,50
1188,20,6,89.0,12461,2,1,1,1,2,1,14,3,3,1,1,8,5,1994,1995,2,2,8,8,4,0.0,2,3,3,2,3,4,1,1456,6,0,168,2,1,2,1,0,1624,1,0,2,0,2,1,2,5,1,1,4,2,1994.0,2,3,3,3,1,0,114,192,0,0,0,0,7,2006,1,1,262000,4005,25
1189,60,6,68.0,8935,2,2,1,1,1,1,6,3,3,1,4,7,5,2002,2002,2,2,15,15,2,95.0,2,3,3,2,3,4,6,0,6,0,831,2,1,2,1,0,1660,0,0,2,1,3,1,2,7,1,0,6,2,2002.0,2,2,3,3,1,144,68,0,0,0,0,0,7,2009,1,1,195000,2984,18
1190,60,6,60.0,7500,2,1,1,1,1,1,9,3,3,1,4,7,5,1999,1999,2,2,15,15,4,0.0,3,3,3,3,3,4,6,0,6,0,994,2,2,2,1,0,1804,0,0,2,1,3,1,2,7,1,1,3,2,1999.0,1,2,3,3,1,140,60,0,0,0,0,0,6,2010,1,1,189000,3240,21
1191,190,6,0.0,32463,2,1,4,1,1,2,12,3,3,2,1,4,4,1961,1975,2,2,9,9,5,149.0,3,2,2,3,3,2,3,1159,6,0,90,2,1,2,1,0,1622,1,0,1,0,3,1,3,7,1,1,3,1,1975.0,1,4,3,3,1,439,0,0,0,0,0,0,3,2007,1,1,168000,4227,45
1192,160,3,24.0,2645,2,1,1,1,1,1,22,3,3,6,4,8,5,1999,2000,2,2,9,9,2,456.0,2,3,3,2,3,4,6,0,6,0,776,2,1,2,1,0,1441,0,0,2,1,2,1,2,5,1,0,6,6,1999.0,3,2,3,3,1,206,0,0,0,0,0,0,11,2007,1,1,174000,2709,20
1193,50,8,60.0,9600,2,1,1,1,1,1,18,3,3,1,2,5,8,1925,1994,3,2,15,15,4,0.0,3,3,3,3,3,3,6,0,6,0,702,2,2,2,1,0,1472,0,0,1,0,3,1,2,6,1,0,6,6,1925.0,3,1,3,4,2,0,0,84,0,0,0,0,7,2007,1,1,125000,2424,26
1194,120,8,0.0,4500,2,1,1,1,4,1,12,3,3,4,1,6,5,1999,1999,4,2,15,15,2,425.0,3,3,3,1,3,4,1,883,6,0,341,2,1,2,1,0,1224,1,0,2,0,2,1,3,5,1,0,6,2,1999.0,1,2,3,3,1,0,304,0,0,0,0,0,6,2009,1,1,165000,2850,21
1195,60,6,80.0,9364,2,1,1,1,2,1,20,3,3,1,4,6,7,1969,1969,2,2,7,7,5,143.0,3,3,2,3,3,4,2,371,6,0,292,2,3,2,1,0,1352,0,0,1,1,4,1,3,7,1,0,6,2,1969.0,1,1,3,3,1,379,36,0,0,0,0,0,3,2010,1,1,158000,2314,51
1196,60,6,51.0,8029,2,2,1,1,1,1,9,3,3,1,4,6,5,2005,2005,2,2,15,15,4,0.0,3,3,3,2,3,4,6,0,6,0,728,2,1,2,1,0,1456,0,0,2,1,3,1,2,8,1,0,6,2,2005.0,1,2,3,3,1,100,24,0,0,0,0,0,7,2008,1,1,176000,2584,15
1197,60,6,58.0,14054,2,2,1,1,1,1,9,3,3,1,4,7,5,2006,2006,2,2,15,15,4,0.0,2,3,3,2,3,2,6,0,6,0,879,2,1,2,1,0,1863,0,0,2,1,4,1,2,9,1,1,2,4,2006.0,1,3,3,3,1,100,17,0,0,0,0,0,11,2006,4,6,219210,3402,14
1198,75,8,65.0,8850,2,2,2,1,2,1,18,3,3,1,6,7,6,1916,1950,2,2,9,9,4,0.0,3,3,1,3,3,4,6,0,6,0,815,2,1,2,1,0,1690,0,0,1,0,3,1,3,7,1,1,2,6,1916.0,3,1,3,3,1,0,0,330,0,0,0,0,7,2006,7,1,144000,2730,70
1199,20,6,70.0,9100,2,1,1,1,1,1,6,3,3,1,1,7,5,2001,2001,2,2,15,15,4,0.0,2,3,3,2,3,4,6,0,6,0,1212,2,1,2,1,0,1212,0,0,2,0,3,1,2,6,1,0,6,2,2001.0,2,2,3,3,1,356,0,0,0,0,0,0,6,2009,1,1,178000,2997,19
1200,20,6,75.0,11235,2,1,1,1,1,1,20,3,3,1,1,4,5,1963,1979,2,2,7,7,2,51.0,3,3,2,3,3,4,5,547,6,0,504,2,2,2,1,0,1382,0,0,1,1,3,1,3,6,1,1,5,2,1974.0,3,2,3,3,1,0,82,0,0,0,0,0,10,2006,1,1,148000,2892,41
1201,20,6,71.0,9353,2,1,1,1,1,1,13,3,3,1,1,4,5,1970,1970,2,2,9,9,4,0.0,3,3,2,3,3,4,6,0,6,0,864,2,2,2,1,0,864,0,0,1,0,3,1,3,5,1,0,6,2,1972.0,3,1,3,3,1,0,0,0,0,0,0,0,7,2006,10,2,116050,2008,50
1202,60,6,80.0,10400,2,1,1,1,2,1,6,3,3,1,4,7,5,1998,1998,2,2,15,15,4,0.0,3,3,3,2,3,2,6,0,6,0,866,2,1,2,1,0,1779,0,0,2,1,3,1,2,6,1,0,6,2,1998.0,2,2,3,3,1,198,36,0,0,0,0,0,3,2009,1,1,197900,3191,22
1203,50,8,50.0,6000,2,1,1,1,2,1,4,3,3,1,2,5,8,1925,1997,2,2,16,16,4,0.0,3,3,1,3,3,4,6,0,6,0,884,2,1,2,1,0,1348,1,0,1,0,3,1,3,5,1,1,4,6,1960.0,3,1,3,3,3,0,0,208,0,0,0,0,5,2009,1,1,117000,2448,23
1204,20,6,75.0,9750,2,1,1,1,1,1,6,3,3,1,1,7,5,2000,2001,2,2,15,15,2,171.0,2,3,3,2,3,4,6,0,6,0,1630,2,1,2,1,0,1630,0,0,2,0,3,1,2,6,1,1,3,2,2000.0,3,2,3,3,1,74,234,0,0,0,0,0,10,2009,1,1,213000,3711,19
1205,20,6,78.0,10140,2,1,1,1,1,1,17,3,3,1,1,5,6,1975,1975,2,2,7,7,4,0.0,3,3,2,2,3,4,2,788,6,0,268,2,1,2,1,0,1074,1,0,1,1,3,1,3,6,1,0,6,2,1975.0,2,2,3,3,1,0,88,0,0,0,0,0,7,2006,1,1,153500,2625,45
1206,20,6,90.0,14684,2,2,1,1,3,1,21,3,3,1,1,7,7,1990,1991,4,2,7,7,2,234.0,2,3,2,2,3,3,2,485,3,177,1496,2,2,2,1,0,2196,0,0,2,0,3,1,2,7,1,1,3,2,1990.0,2,3,3,3,1,84,70,0,0,0,0,0,6,2009,1,1,271900,5055,29
1207,20,5,0.0,8900,2,1,1,1,1,1,21,3,3,1,1,4,4,1966,1966,2,2,7,7,4,0.0,3,3,2,3,3,4,5,1056,6,0,0,2,3,2,1,0,1056,1,0,1,0,2,1,3,5,1,0,6,6,1966.0,3,1,3,3,1,0,42,0,0,0,0,0,11,2006,1,1,107000,2496,54
1208,20,6,70.0,9135,2,1,1,1,1,1,6,3,3,1,1,6,5,2003,2003,2,2,15,15,2,120.0,2,3,3,2,3,2,1,340,6,0,1342,2,1,2,1,0,1700,1,0,2,0,3,1,2,7,1,0,6,2,2003.0,2,2,3,3,1,192,23,0,0,0,0,0,5,2006,1,1,200000,3926,17
1209,20,6,70.0,7763,2,1,1,1,1,1,13,3,3,1,1,5,7,1962,1980,2,2,9,9,4,0.0,3,2,2,3,3,4,5,504,3,108,319,2,3,2,1,0,1283,1,0,1,0,3,1,3,6,1,0,6,6,1980.0,3,2,3,3,1,0,0,0,0,0,0,0,10,2008,1,1,140000,2720,40
1210,20,6,85.0,10182,2,2,1,1,3,1,22,4,3,1,1,8,5,2006,2006,4,2,15,15,5,420.0,2,3,3,1,3,3,1,1220,6,0,440,2,1,2,1,0,1660,1,0,2,0,3,1,2,8,1,1,2,2,2006.0,2,2,3,3,1,322,50,0,0,0,0,0,5,2006,4,6,290000,3820,14
1211,60,6,70.0,11218,2,1,1,1,1,1,21,3,3,1,4,6,5,1992,1992,2,2,16,16,4,0.0,2,3,3,2,3,4,6,0,6,0,1055,2,1,2,1,0,1845,0,0,2,1,3,1,2,8,1,1,3,2,1992.0,2,2,3,3,1,635,104,0,0,0,0,400,5,2010,1,1,189000,3362,28
1212,50,6,152.0,12134,2,2,2,1,1,2,9,3,3,1,2,8,7,1988,2005,2,2,16,16,4,0.0,2,3,6,2,3,2,1,427,6,0,132,2,2,2,1,0,1752,0,0,2,0,4,1,3,8,1,0,6,3,1988.0,2,2,3,3,1,325,12,0,0,0,0,0,6,2010,1,1,164000,2803,15
1213,30,6,50.0,9340,2,1,1,1,1,1,8,3,3,1,1,4,6,1941,1950,4,2,9,9,4,0.0,3,3,2,3,3,4,5,344,6,0,328,2,3,2,1,0,672,1,0,1,0,2,1,3,4,1,0,6,2,1941.0,3,1,3,3,3,0,113,0,0,0,0,0,8,2009,1,1,113000,1578,70
